ç  61594701      1   90 CASA WAGNER EDITORA LTDA                 09.04.1954                1.450,00 0                 0                 04.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  61712600      1   77 CLINICA MURARO S/C LTDA                  02.07.1991                4.000,00 0                 0                 13.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  61804415      1    2 ALBEE COMERCIAL IMPORTADORA LTDA         23.10.1967              260.000,00 0                 0                 10.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  61961124      3   90 NECI DA CUNHA GUEDES - ME                13.08.2013               10.000,00 0                 0                 10.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  61961520      1   55 MACFER USINAGEM E EQUIPAMENTOS INDUSTRIA 09.11.1989              500.000,00 0                 0                 03.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62025804      1    0 AUTO MECANICA CAPOTE S/C LTDA ME         20.11.1989                5.000,00 0                 0                 23.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62027289      1   90 IGREJA EV PENT O BRASIL P CRISTOVL JAGUA 05.02.1990                    1,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62136643      1   14 BACCO S COMERCIAL E IMPORTADORA ESCOCIA  08.09.1994              250.000,00 0                 0                 08.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62314133      3   51 ORLA IMOVEIS LTDA - ME                   14.11.2013              149.690,00 0                 0                 21.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62319595      1    8 FEDERACAO PAULISTA DE FUTEBOL DE SALAO   30.09.1994                2.000,00 0                 0                 14.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62521117      1   78 PEPO COMERCIO DE BEBIDAS LTDA            21.02.1990               10.000,00 0                 0                 26.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62537329      1   43 LEANDRO XAVIER GUIMARAES ME              13.03.1990                5.000,00 0                 0                 02.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62542170      1   55 IMOBILIARIA JUPITER S/C LTDA             01.09.1969              200.000,00 0                 0                 28.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  62955505     46   69 IGREJA DO EVANGELHO QUADRANGULAR         11.01.1958                    0,01 0                 0                 18.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  63083794      1   14 AUTO POSTO SETE ESTRELAS LTDA            01.02.1970               70.000,00 0                 0                 07.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  64041809      1   44 CONDOMINIO EDIFICIO MONTE VERDE          08.12.1989                    1,00 0                 0                 28.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  64147390      1    0 SANCOR INDUSTRIA QUIMICA LTDA EPP        07.07.1990               50.000,00 0                 0                 08.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  64582158      1    8 INCUBADORA PARAISO LTDA                  19.09.1990              130.800,00 0                 0                 02.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  64900947      1   31 PANIFICADORA DOS CAICARAS LTDA           28.11.1990                6.000,00 0                 0                 22.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  65048159      1   21 ASSOCIACAO INTERC INT JOVENS D 4600RI    28.10.1991                    1,00 0                 0                 11.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  65616138      1   65 GERALDO JOSE DA SILVEIRA PECAS ME        20.03.1991               20.000,00 0                 0                 15.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  65710394      1   17 DENISE DA S BREDA E BREDA SC LT          22.11.1993                  500,00 0                 0                 16.01.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  65805418      1   11 GLAIDER COMERCIO MATERIAIS ESPORTIVOS LT 14.03.1991                    1,00 0                 0                 02.10.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  66084849      1    7 RICAOM REPRESENTACOES LTDA               13.06.1991                5.000,00 0                 0                 17.02.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  66496258      1   39 CONDOMINIO EDIFICIO MARAMBAIA            28.08.1999                    1,00 0                 0                 27.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  66497652      1   91 CONDOMINIO EDIFICIO MARIA DE LOURDES     30.06.1993                    1,00 0                 0                 29.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  66582313      1    3 ROYAL SAO PAULO EMPREENDIMENTOS LTDA     19.07.1991           20.000.000,00 0                 0                 17.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  67096966      1   45 FOTO STUDIO TAKADA LTDA                  25.10.1991               20.000,00 0                 0                 17.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  67525873      1   99 COMERCIAL KAWAMOTO LTDA                  05.01.1992                    0,01 0                 0                 10.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  67638221      1   60 QUEEN'S BRINDES E PRESENTES LTDA ME      07.08.1992                3.000,00 0                 0                 16.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  67859025      1   16 PLANAM FORROS E DIVISORIAS LTDA          10.04.1992            2.000.000,00 0                 0                 10.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  67902478      1   88 SUITEC ELETRONICA LTDA                   18.10.1982               10.000,00 0                 0                 30.04.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  68017979      1   44 CONDOMINIO EDIFICIO BRASIL III           07.10.1992                    1,01 0                 0                 13.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  68487727      1   89 CLINICA GRELL EXAMES MEDICOS S/C LTDA    30.06.2001                2.000,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  68865021      1    3 MARTINS COM DE PROD ALIM UTIL            08.09.1992               70.000,00 0                 0                 03.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  68881150      1   95 PHOENIX INDUSTRIA E COMERCIO DE TABACOS  06.10.1992              300.000,00 0                 0                 10.03.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  69088250      1   21 ANIMA PRODUCOES DE VIDEO LTDA            25.11.1992                5.000,00 0                 0                 29.01.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  69359669      1   70 CONDOMINIO DO EDIFICIO VILLA RICA        18.11.1979                    1,00 0                 0                 08.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  71304737      1   46 CONSTRUTORA SANTA HELENA E LOCACAO DE MA 02.08.1993              150.000,00 0                 0                 17.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  72415391      1   16 H. BORBA & CIA LTDA                      01.07.1993               35.000,00 0                 0                 01.08.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  72517857      1   94 GERZANIA SARAIVA DE OLIVEIRAME           13.01.1994               10.000,00 0                 0                 09.12.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  72844228      1   79 FERNANDO FRASCARI ME                     14.04.2009                    1,00 0                 0                 15.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  72976574      1    0 RAQUEL LARA DE SOUZA MELLO ME            01.11.1993                2.500,00 0                 0                 05.07.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  73206898      1   22 BRASILPLAC INDUSTRIA E COMERCIO DE PLACA 13.08.1993               50.000,00 0                 0                 16.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  73430712      1   14 ESTACIONAMENTO ESTACENTER CURITIBA LTDA  02.08.1993                2.000,00 0                 0                 04.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  73515751      1   14 COMERCIO E REPRESENTACOES ANTES LTDA ME  20.08.2002                5.000,00 0                 0                 12.05.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  73781510      1   17 LISLAINE LEITE BASTOS ME                 29.11.1993               30.000,00 0                 0                 13.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  73881716      1   19 NEW BOOK ENCADERNADORA LTDA              01.02.1987               10.000,00 0                 0                 25.04.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  74444589      1   53 CARIMPRESS SUZANO PAPELARIA LTDA - EPP   23.02.1994                2.000,00 0                 0                 15.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  74477563      1    1 GERISA INDUSTRIA DE EMBALAGENS LTDA      04.03.1994              150.000,00 0                 0                 30.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  76570084      4    3 ESCOLA SOCIAL MADRE CLELIA               25.06.1969                   10,00 0                 0                 06.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  76609502      1   86 MORRO DAS PEDRAS PRAIA HOTEL HOTELARIA E 01.04.1983              300.000,00 0                 0                 03.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  76756790      1    0 APARECIDA NEGRI RECCO CALCADOS           03.05.1983               21.000,00 0                 0                 30.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  78192044      1   58 IGREJA PRESBITERIANA RENOVADA            12.01.1990                    1,00 0                 0                 23.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ª                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
çTRANSITO PESSJURI.CARGFICA DESENVOLVIMENTO        10/11/2014        09:16:58        - 19 -                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
ç                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
ç       CPF FILIAL CTRL NOME                                     DT FUND                VALOR RENDA CINDCD-COBR-RENEG CINDCD-COBR-RENEG HATULZ                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
ç---------- ------ ---- ---------------------------------------- ---------- ----------------------- ----------------- ----------------- ----------                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  78213626      1   73 MECANICA SOUZA LTDA                      10.06.1961               30.000,00 0                 0                 26.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  79164984      1    4 MAGNAS CORRETORA DE PREVIDENCIA PRIVADA  01.01.1986                1.000,00 0                 0                 18.04.2013                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  79305140      1   28 PELLONE INDUSTRIA E COMERCIO LTDA        02.05.1986               40.000,00 0                 0                 18.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  79564423      1   94 PAMPEANA REPRESENTACOES COMERCIAIS LTDA  28.09.1986                5.000,00 0                 0                 25.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  80592702      1   40 ELETROGOIS COM M E H F LTDA              12.05.1988               40.000,00 0                 0                 03.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  81291676      1   83 LUIZ INACIO ME                           30.10.2004                8.000,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  81826414      1   76 J M LATOARIA LTDA ME                     04.05.1990              100.000,00 0                 0                 30.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  81849168      1   78 VOLPATO E GAIDZINSKI LTDA ME             23.05.1990               10.000,00 0                 0                 03.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  83198994      3   91 TRANS-MANCHA TRANSPORTES LTDA            16.03.2009               32.000,00 0                 0                 29.08.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  83739185      1   88 MACEDO EMPREENDIMENTOS IMOBILIARIOS LTDA 02.01.1979              168.400,00 0                 0                 12.06.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  83875278      1   30 COPEMAL COM DE MAQUINAS E PECAS LTDA     06.09.1994               20.000,00 0                 0                 08.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  84627686      1   35 TRANSAMERICA TURISMO LTDA                20.12.1993              300.000,00 0                 0                 03.09.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  85239697      1    0 INSTITUTO DE UROLOGIA DE JOINVILLE S/C L 29.01.1991               21.000,00 0                 0                 06.11.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  85363000      1    9 PANIFICADORA MACEDA LTDA - ME            06.08.1992                5.000,00 0                 0                 16.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  86742517      1   71 MARIA LUCIA DA SILVA & CIA LTDA ME       21.02.1994               14.000,00 0                 0                 14.07.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
ç  86905734      1   35 LUMAZ LTDA - ME                          10.03.1994               20.000,00 0                 0                 17.10.2014                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
